timestamp,vendor,category,amount,account,is_fraud
2023-05-17 14:43:00,Riverside Printing,IT Services,6750.89,Operations,0
2023-03-24 13:10:00,Regional Gas & Fuel,Maintenance,745.89,Operations,0
2023-10-01 09:47:00,Blue Sky Marketing,Office Supplies,684.92,General Fund,0
2023-09-02 00:00:00,Pacific Payroll Partners,Consulting,25000.0,Capital Projects,1
2023-07-02 12:04:00,Central IT Services,Facilities,2753.15,Operations,0
2024-01-19 15:42:00,Lakefront Catering,Facilities,2595.32,IT Budget,0
2023-07-23 16:06:00,Tech Solutions LLC,IT Services,4003.53,Operations,0
2023-01-31 14:45:00,Tech Solutions LLC,IT Services,1703.65,General Fund,0
2023-07-15 14:08:00,Budget Staffing Inc.,Insurance,1775.63,General Fund,0
2023-01-29 13:43:00,Riverside Printing,IT Services,6479.33,Capital Projects,0
2023-03-09 09:13:00,Blue Sky Marketing,Office Supplies,390.37,IT Budget,0
2023-09-25 09:40:00,Valley Plumbing,Consulting,7343.83,Capital Projects,0
2023-12-12 08:12:00,Budget Staffing Inc.,Insurance,2681.99,Capital Projects,0
2024-02-03 17:51:00,Allied Security Systems,Utilities,1686.15,Capital Projects,0
2023-10-05 16:32:00,Blue Sky Marketing,Office Supplies,1346.03,IT Budget,0
2023-12-09 16:12:00,Metro Electric Co.,Professional Services,14256.28,Operations,0
2023-06-26 14:43:00,Pine Ridge Construction,IT Services,4018.5,IT Budget,0
2023-06-02 15:20:00,Greenfield Landscaping,Office Supplies,287.31,Operations,0
2023-03-08 10:18:00,Pacific Payroll Partners,Marketing,3649.65,General Fund,0
2023-06-15 01:36:00,Valley Plumbing,Consulting,8754.48,Operations,1
2023-08-11 10:37:00,Urban Transit Authority,Office Supplies,1479.61,IT Budget,0
2023-01-08 08:01:00,Delta Insurance,Marketing,4476.5,Operations,0
2023-11-10 15:41:00,Horizon Consulting Group,IT Services,4158.96,General Fund,0
2023-08-29 11:48:00,Regional Gas & Fuel,Maintenance,1286.39,Capital Projects,0
2023-07-17 11:52:00,Pacific Payroll Partners,Marketing,2288.0,Capital Projects,0
2023-12-12 10:28:00,Summit Law Offices,Office Supplies,1360.0,Capital Projects,0
2024-01-04 11:27:00,Central IT Services,Facilities,616.91,Operations,0
2023-09-27 13:18:00,Summit Law Offices,Office Supplies,276.67,IT Budget,0
2023-08-26 11:01:00,City Water Authority,IT Services,6628.24,IT Budget,0
2023-08-31 09:09:00,Central IT Services,Facilities,1714.36,Capital Projects,0
2023-06-05 16:20:00,Greenfield Landscaping,Office Supplies,865.37,Capital Projects,0
2023-06-04 14:06:00,Regional Gas & Fuel,Maintenance,1323.37,General Fund,0
2023-08-09 17:43:00,Acme Office Supplies,IT Services,7992.24,IT Budget,0
2023-07-06 13:16:00,Metro Electric Co.,Professional Services,2506.46,Operations,0
2023-07-14 13:34:00,Central IT Services,Facilities,2886.3,General Fund,0
2023-03-21 08:41:00,City Water Authority,IT Services,1230.07,Capital Projects,0
2023-09-13 17:21:00,Metro Electric Co.,Professional Services,8738.95,General Fund,0
2023-04-04 16:08:00,Acme Office Supplies,IT Services,4646.0,Operations,0
2023-08-05 13:01:00,Summit Law Offices,Office Supplies,812.49,Operations,0
2023-07-03 17:16:00,Central IT Services,Facilities,2949.73,IT Budget,0
2023-02-04 10:46:00,Budget Staffing Inc.,Insurance,7463.19,General Fund,0
2023-03-18 09:05:00,Greenfield Landscaping,Office Supplies,1119.99,IT Budget,0
2023-04-15 12:36:00,Horizon Consulting Group,IT Services,3223.59,IT Budget,0
2023-02-09 10:51:00,Acme Office Supplies,IT Services,3809.14,IT Budget,0
2023-06-19 13:40:00,Pacific Payroll Partners,Marketing,3053.12,Capital Projects,0
2023-04-11 14:53:00,Pine Ridge Construction,IT Services,4508.46,IT Budget,0
2023-08-07 10:57:00,Pine Ridge Construction,IT Services,4044.19,Operations,0
2023-06-17 14:03:00,Horizon Consulting Group,IT Services,3240.73,Capital Projects,1
2023-06-14 09:15:00,Pacific Payroll Partners,Marketing,1778.03,Capital Projects,0
2023-09-17 16:00:00,Budget Staffing Inc.,Insurance,1708.0,IT Budget,0
2023-12-01 10:22:00,Premier Janitorial Services,Facilities,3573.1,Capital Projects,0
2023-06-29 11:34:00,Lakefront Catering,Facilities,2891.47,IT Budget,0
2023-11-04 14:03:00,Urban Transit Authority,Office Supplies,513.96,Operations,0
2023-06-16 12:04:00,Pine Ridge Construction,IT Services,6295.61,IT Budget,0
2023-12-03 17:20:00,Riverside Printing,IT Services,7416.62,Capital Projects,0
2023-09-12 14:00:00,Blue Sky Marketing,Office Supplies,1411.15,Operations,0
2023-04-15 13:44:00,Lakefront Catering,Facilities,1364.74,Capital Projects,0
2023-07-02 16:29:00,Riverside Printing,IT Services,6108.73,General Fund,0
2023-08-15 11:05:00,Urban Transit Authority,Office Supplies,1179.38,Capital Projects,0
2023-03-24 11:45:00,Premier Janitorial Services,Facilities,3909.38,General Fund,0
2023-07-02 15:37:00,Allied Security Systems,Utilities,1317.99,Capital Projects,0
2023-11-10 13:28:00,Regional Gas & Fuel,Maintenance,1050.42,IT Budget,0
2023-10-27 17:08:00,Regional Gas & Fuel,Maintenance,2095.05,General Fund,0
2023-04-20 08:46:00,Greenfield Landscaping,Office Supplies,1415.09,Capital Projects,0
2023-06-05 17:03:00,Allied Security Systems,Utilities,2597.29,Operations,0
2023-07-15 13:18:00,Summit Law Offices,Office Supplies,571.7,General Fund,0
2023-07-24 11:16:00,Premier Janitorial Services,Facilities,3213.99,Operations,0
2023-06-28 14:06:00,Budget Staffing Inc.,Insurance,5663.52,General Fund,0
2023-03-30 11:29:00,Allied Security Systems,Utilities,2544.65,Capital Projects,0
2023-07-20 00:00:00,FastCash Services,Professional Services,5116.61,General Fund,1
2023-08-07 10:42:00,Allied Security Systems,Utilities,2647.86,Operations,0
2023-01-07 12:36:00,Tech Solutions LLC,IT Services,2351.18,Operations,0
2023-08-30 08:42:00,Blue Sky Marketing,Office Supplies,540.98,Capital Projects,0
2023-04-20 10:14:00,Urban Transit Authority,Office Supplies,1307.83,General Fund,0
2023-12-31 16:37:00,Pacific Payroll Partners,Marketing,4897.0,Capital Projects,0
2023-03-14 14:20:00,Metro Electric Co.,Professional Services,10341.59,IT Budget,0
2023-11-17 12:01:00,Summit Law Offices,Office Supplies,1283.21,General Fund,0
2024-02-03 15:56:00,Summit Law Offices,Office Supplies,1464.98,Capital Projects,0
2023-09-05 15:11:00,Regional Gas & Fuel,Maintenance,2394.03,Capital Projects,0
2023-10-10 09:51:00,Budget Staffing Inc.,Insurance,5834.93,Capital Projects,0
2023-08-02 09:56:00,Regional Gas & Fuel,Maintenance,649.25,Capital Projects,0
2023-01-15 11:29:00,Summit Law Offices,Office Supplies,3125.51,General Fund,1
2023-08-08 09:37:00,Acme Office Supplies,IT Services,2387.2,Capital Projects,0
2023-10-22 09:40:00,Allied Security Systems,Utilities,2983.41,Capital Projects,0
2023-02-01 09:22:00,City Water Authority,IT Services,3483.08,General Fund,0
2023-06-09 10:09:00,Acme Office Supplies,IT Services,7579.88,General Fund,0
2023-12-27 12:28:00,Riverside Printing,IT Services,1905.16,Operations,0
2023-12-31 15:21:00,Regional Gas & Fuel,Maintenance,1066.71,Operations,0
2023-12-02 09:46:00,Greenfield Landscaping,Office Supplies,713.5,IT Budget,0
2023-05-14 17:38:00,Metro Electric Co.,Professional Services,8999.12,Operations,0
2023-04-04 12:54:00,Summit Law Offices,Office Supplies,906.36,Capital Projects,0
2023-11-03 11:45:00,Blue Sky Marketing,Office Supplies,665.05,Operations,0
2023-10-18 12:49:00,Metro Electric Co.,Professional Services,14564.19,IT Budget,0
2023-12-13 17:49:00,Premier Janitorial Services,Facilities,9308.53,Capital Projects,1
2023-09-04 14:40:00,Budget Staffing Inc.,Insurance,3546.14,General Fund,0
2023-06-16 15:18:00,Blue Sky Marketing,Office Supplies,667.14,General Fund,0
2023-06-15 02:37:00,Metro Electric Co.,Professional Services,12496.82,General Fund,1
2023-12-29 09:52:00,Acme Office Supplies,IT Services,5276.23,Operations,0
2023-07-18 13:04:00,Delta Insurance,Marketing,2437.74,Operations,0
2023-04-22 17:14:00,Metro Electric Co.,Professional Services,13134.45,Operations,0
2023-01-27 13:30:00,Lakefront Catering,Facilities,2293.01,General Fund,0
2023-05-15 13:16:00,Pine Ridge Construction,IT Services,6048.89,Capital Projects,0
2023-11-06 14:13:00,Tech Solutions LLC,IT Services,7664.35,IT Budget,0
2023-06-21 09:37:00,Delta Insurance,Marketing,2394.1,Capital Projects,0
2023-07-04 17:40:00,Premier Janitorial Services,Facilities,2292.65,General Fund,0
2023-05-20 12:13:00,Blue Sky Marketing,Office Supplies,427.26,IT Budget,0
2023-01-22 13:42:00,Blue Sky Marketing,Office Supplies,1292.91,General Fund,0
2024-01-03 15:33:00,Riverside Printing,IT Services,3970.56,General Fund,0
2023-06-19 16:46:00,Greenfield Landscaping,Office Supplies,592.32,General Fund,0
2023-03-17 16:00:00,Acme Office Supplies,IT Services,3234.22,Capital Projects,0
2023-11-09 14:48:00,Tech Solutions LLC,IT Services,5284.58,Capital Projects,0
2023-06-18 16:06:00,Horizon Consulting Group,IT Services,2307.22,Capital Projects,0
2023-06-09 10:48:00,Central IT Services,Facilities,3257.51,IT Budget,0
2023-06-02 17:29:00,Horizon Consulting Group,IT Services,4896.62,Operations,0
2023-05-12 17:38:00,Pacific Payroll Partners,Marketing,1386.41,Operations,0
2024-01-01 13:39:00,Summit Law Offices,Office Supplies,856.46,Operations,0
2023-12-17 12:02:00,Tech Solutions LLC,IT Services,1760.13,Operations,0
2023-01-19 09:04:00,Summit Law Offices,Office Supplies,942.58,Operations,0
2023-03-02 10:27:00,Metro Electric Co.,Professional Services,7904.33,Operations,0
2024-01-09 10:05:00,Urban Transit Authority,Office Supplies,233.87,Capital Projects,0
2023-04-06 08:30:00,Lakefront Catering,Facilities,2404.34,Operations,0
2023-08-19 09:53:00,Allied Security Systems,Utilities,1076.44,Capital Projects,0
2023-03-12 14:03:00,Premier Janitorial Services,Facilities,1709.38,General Fund,0
2023-08-01 10:33:00,Lakefront Catering,Facilities,3096.37,IT Budget,0
2023-09-02 16:21:00,Premier Janitorial Services,Facilities,2032.19,Capital Projects,0
2023-01-10 15:55:00,Metro Electric Co.,Professional Services,4947.08,Capital Projects,0
2023-02-23 12:35:00,Lakefront Catering,Facilities,3913.92,General Fund,0
2023-01-01 11:11:00,Greenfield Landscaping,Office Supplies,1360.3,Capital Projects,0
2023-12-14 09:20:00,Allied Security Systems,Utilities,2338.49,Capital Projects,0
2023-02-08 09:42:00,Regional Gas & Fuel,Maintenance,1525.25,General Fund,0
2023-01-01 08:41:00,Delta Insurance,Marketing,1612.7,General Fund,0
2023-03-18 13:58:00,Horizon Consulting Group,IT Services,3178.56,General Fund,0
2023-08-05 17:45:00,Premier Janitorial Services,Facilities,1282.4,General Fund,0
2023-03-30 12:06:00,Summit Law Offices,Office Supplies,574.66,Operations,0
2023-08-04 14:46:00,City Water Authority,IT Services,1048.15,IT Budget,0
2023-01-21 15:50:00,City Water Authority,IT Services,5024.08,Operations,0
2023-04-07 08:35:00,Regional Gas & Fuel,Maintenance,1864.35,IT Budget,0
2023-08-28 08:15:00,Riverside Printing,IT Services,7694.38,General Fund,0
2023-11-08 13:21:00,Tech Solutions LLC,IT Services,2728.36,IT Budget,0
2023-07-19 17:56:00,Riverside Printing,IT Services,4354.49,General Fund,0
2023-10-21 08:12:00,Urban Transit Authority,Office Supplies,1210.33,General Fund,0
2023-10-13 11:24:00,Blue Sky Marketing,Office Supplies,1299.18,General Fund,0
2023-08-02 09:51:00,Greenfield Landscaping,Office Supplies,516.81,General Fund,0
2023-05-14 10:30:00,Delta Insurance,Marketing,1328.63,General Fund,0
2023-12-03 10:47:00,Riverside Printing,IT Services,4148.42,IT Budget,1
2023-07-13 12:23:00,Summit Law Offices,Office Supplies,291.21,Capital Projects,0
2023-08-14 15:55:00,Delta Insurance,Marketing,4265.07,IT Budget,0
2023-01-24 15:55:00,Riverside Printing,IT Services,4459.82,General Fund,1
2023-04-20 11:05:00,Blue Sky Marketing,Office Supplies,1489.92,General Fund,0
2023-10-15 14:39:00,Horizon Consulting Group,IT Services,1700.74,General Fund,0
2023-11-14 11:18:00,Valley Plumbing,Consulting,5510.88,IT Budget,0
2024-01-23 08:43:00,Greenfield Landscaping,Office Supplies,1451.05,IT Budget,0
2023-07-16 09:46:00,Pine Ridge Construction,IT Services,7453.75,General Fund,0
2023-06-14 12:58:00,City Water Authority,IT Services,2187.88,General Fund,0
2023-10-20 15:28:00,Riverside Printing,IT Services,2848.98,Capital Projects,0
2023-05-27 10:58:00,Greenfield Landscaping,Office Supplies,564.3,General Fund,0
2023-08-17 15:24:00,Lakefront Catering,Facilities,3449.7,Operations,0
2024-01-23 08:11:00,Riverside Printing,IT Services,3041.82,Capital Projects,0
2023-07-26 10:56:00,Greenfield Landscaping,Office Supplies,1104.64,Operations,0
2023-11-30 11:59:00,Valley Plumbing,Consulting,3691.93,General Fund,0
2023-05-05 17:32:00,Lakefront Catering,Facilities,2331.09,IT Budget,0
2023-12-17 16:57:00,Urban Transit Authority,Office Supplies,1325.79,Operations,0
2023-06-29 15:29:00,Pacific Payroll Partners,Marketing,610.18,IT Budget,0
2023-04-08 11:02:00,Urban Transit Authority,Office Supplies,598.81,Operations,0
2024-01-11 14:53:00,Regional Gas & Fuel,Maintenance,2078.59,General Fund,0
2023-01-20 16:14:00,Acme Office Supplies,IT Services,7214.33,General Fund,0
2023-01-06 14:43:00,Urban Transit Authority,Office Supplies,1275.67,General Fund,0
2023-05-14 16:09:00,Lakefront Catering,Facilities,1343.42,Operations,0
2023-10-01 09:04:00,City Water Authority,IT Services,5088.34,Operations,0
2023-10-27 09:26:00,Lakefront Catering,Facilities,2532.37,Operations,0
2023-01-11 13:15:00,Regional Gas & Fuel,Maintenance,632.18,Operations,0
2023-04-19 12:48:00,Riverside Printing,IT Services,3095.88,General Fund,0
2023-06-14 12:38:00,Urban Transit Authority,Office Supplies,1140.67,General Fund,0
2024-01-11 08:11:00,Riverside Printing,IT Services,7911.38,General Fund,0
2024-01-08 17:53:00,Central IT Services,Facilities,2032.66,Operations,0
2023-06-22 13:53:00,Greenfield Landscaping,Office Supplies,1050.94,Operations,0
2023-09-15 15:05:00,Premier Janitorial Services,Facilities,3581.84,General Fund,0
2023-12-28 17:40:00,Blue Sky Marketing,Office Supplies,219.17,General Fund,0
2023-10-06 08:57:00,Blue Sky Marketing,Office Supplies,287.93,General Fund,0
2024-01-07 12:10:00,City Water Authority,IT Services,3358.49,Capital Projects,0
2023-08-22 12:32:00,Regional Gas & Fuel,Maintenance,1057.91,Operations,0
2023-03-18 12:28:00,Riverside Printing,IT Services,1598.9,Operations,0
2023-05-18 09:34:00,Lakefront Catering,Facilities,1345.21,Operations,0
2023-01-31 14:22:00,Metro Electric Co.,Professional Services,2941.91,Operations,0
2023-10-01 13:38:00,Tech Solutions LLC,IT Services,2366.94,General Fund,0
2023-06-27 16:59:00,Riverside Printing,IT Services,4905.21,Operations,0
2023-12-10 09:25:00,Riverside Printing,IT Services,2537.09,General Fund,0
2023-02-13 08:03:00,Lakefront Catering,Facilities,2564.26,Capital Projects,0
2023-01-05 11:21:00,Acme Office Supplies,IT Services,4762.55,Capital Projects,0
2023-02-23 14:47:00,Blue Sky Marketing,Office Supplies,439.6,Operations,0
2023-01-26 14:54:00,Acme Office Supplies,IT Services,3715.05,Capital Projects,0
2023-08-19 11:43:00,Allied Security Systems,Utilities,1606.02,Operations,0
2023-04-17 11:30:00,Valley Plumbing,Consulting,4881.36,Operations,0
2023-06-21 09:03:00,Allied Security Systems,Utilities,1535.4,Capital Projects,0
2023-10-31 14:32:00,Pine Ridge Construction,IT Services,4700.84,Operations,0
2023-12-12 15:38:00,Greenfield Landscaping,Office Supplies,873.39,Operations,0
2023-08-28 09:24:00,Delta Insurance,Marketing,1300.04,Operations,0
2023-12-17 16:38:00,Lakefront Catering,Facilities,1450.94,Capital Projects,0
2023-07-10 17:30:00,Urban Transit Authority,Office Supplies,571.16,Operations,0
2023-07-08 09:31:00,Pine Ridge Construction,IT Services,7415.03,Operations,0
2023-07-11 09:46:00,Premier Janitorial Services,Facilities,1900.74,Operations,0
2023-05-27 08:29:00,Allied Security Systems,Utilities,1842.77,IT Budget,0
2023-06-14 13:10:00,Pacific Payroll Partners,Marketing,1159.8,IT Budget,0
2023-12-28 17:12:00,Central IT Services,Facilities,712.15,General Fund,0
2023-09-17 11:11:00,Horizon Consulting Group,IT Services,2349.2,IT Budget,0
2023-07-19 13:10:00,Tech Solutions LLC,IT Services,7687.68,IT Budget,0
2023-02-13 13:30:00,Pacific Payroll Partners,Marketing,3533.65,Capital Projects,0
2023-11-22 09:23:00,Budget Staffing Inc.,Insurance,2430.95,General Fund,0
2023-09-18 08:10:00,Central IT Services,Facilities,2002.98,Operations,0
2023-12-13 12:15:00,Summit Law Offices,Office Supplies,1310.27,Operations,0
2023-06-14 11:25:00,Premier Janitorial Services,Facilities,2011.88,Capital Projects,0
2023-02-25 17:17:00,Horizon Consulting Group,IT Services,7748.1,Capital Projects,0
2023-12-16 10:11:00,Acme Office Supplies,IT Services,7046.94,Operations,0
2023-02-25 14:04:00,Budget Staffing Inc.,Insurance,3867.91,General Fund,0
2023-12-27 15:56:00,Delta Insurance,Marketing,3100.76,General Fund,0
2023-06-07 11:46:00,Greenfield Landscaping,Office Supplies,481.31,IT Budget,0
2023-09-30 13:58:00,Summit Law Offices,Office Supplies,534.28,IT Budget,0
2023-01-24 09:17:00,Riverside Printing,IT Services,6604.04,Capital Projects,0
2023-05-24 16:37:00,Budget Staffing Inc.,Insurance,4384.85,Operations,0
2023-09-03 09:19:00,Central IT Services,Facilities,3120.58,General Fund,0
2023-03-16 15:42:00,Horizon Consulting Group,IT Services,1185.35,Capital Projects,0
2023-09-15 15:25:00,Lakefront Catering,Facilities,7661.98,Operations,1
2023-03-05 09:25:00,Premier Janitorial Services,Facilities,3937.81,General Fund,0
2023-06-08 13:05:00,Riverside Printing,IT Services,4874.6,IT Budget,0
2023-12-03 16:30:00,Blue Sky Marketing,Office Supplies,1289.37,General Fund,0
2023-11-15 11:59:00,Premier Janitorial Services,Facilities,1010.77,General Fund,0
2023-12-11 11:33:00,Delta Insurance,Marketing,2775.45,Operations,0
2023-11-15 17:36:00,Horizon Consulting Group,IT Services,2368.45,IT Budget,0
2023-12-25 08:00:00,Riverside Printing,IT Services,2638.72,Operations,0
2023-08-05 09:17:00,City Water Authority,IT Services,3487.52,Capital Projects,0
2023-12-14 12:00:00,Summit Law Offices,Office Supplies,769.63,Operations,0
2023-09-10 08:29:00,Riverside Printing,IT Services,4100.4,IT Budget,0
2023-10-26 11:17:00,City Water Authority,IT Services,5661.4,Operations,0
2023-08-25 15:40:00,Lakefront Catering,Facilities,1920.81,General Fund,0
2023-10-17 17:07:00,Summit Law Offices,Office Supplies,355.26,Operations,0
2023-01-12 17:55:00,Acme Office Supplies,IT Services,3640.97,General Fund,0
2023-07-01 17:44:00,Valley Plumbing,Consulting,8617.99,Operations,0
2023-06-27 17:25:00,City Water Authority,IT Services,2640.57,IT Budget,0
2023-09-22 11:13:00,Riverside Printing,IT Services,5737.17,Operations,0
2023-12-30 09:01:00,Valley Plumbing,Consulting,5843.43,Capital Projects,0
2023-12-22 14:51:00,Tech Solutions LLC,IT Services,7184.72,IT Budget,0
2023-12-29 08:26:00,Allied Security Systems,Utilities,1008.7,IT Budget,0
2023-04-21 12:25:00,Summit Law Offices,Office Supplies,1378.97,Capital Projects,0
2023-06-18 14:56:00,Summit Law Offices,Office Supplies,218.16,IT Budget,0
2023-07-26 14:25:00,Premier Janitorial Services,Facilities,2609.33,Capital Projects,0
2023-04-24 13:49:00,Metro Electric Co.,Professional Services,14062.02,Operations,0
2023-04-21 15:18:00,Lakefront Catering,Facilities,3149.22,General Fund,0
2023-06-29 14:11:00,Lakefront Catering,Facilities,746.71,Operations,0
2023-06-26 08:20:00,Regional Gas & Fuel,Maintenance,2001.43,IT Budget,0
2023-11-28 12:25:00,City Water Authority,IT Services,7103.93,Operations,0
2023-04-15 17:50:00,City Water Authority,IT Services,3164.75,Capital Projects,0
2023-10-01 13:38:00,Pine Ridge Construction,IT Services,6281.02,Operations,0
2023-10-09 10:47:00,Valley Plumbing,Consulting,3846.17,Operations,0
2023-08-23 08:35:00,Premier Janitorial Services,Facilities,1916.6,Capital Projects,0
2023-06-04 17:18:00,Budget Staffing Inc.,Insurance,2370.4,Operations,0
2023-09-11 13:26:00,Premier Janitorial Services,Facilities,1214.66,Capital Projects,0
2023-02-02 16:32:00,Delta Insurance,Marketing,4707.31,Capital Projects,0
2023-01-20 17:05:00,Summit Law Offices,Office Supplies,757.17,Operations,0
2023-03-31 08:21:00,Premier Janitorial Services,Facilities,3681.68,IT Budget,0
2023-06-15 08:28:00,Horizon Consulting Group,IT Services,6894.14,Capital Projects,0
2023-12-30 12:31:00,Pine Ridge Construction,IT Services,5745.22,IT Budget,0
2023-11-27 14:57:00,Valley Plumbing,Consulting,6960.54,General Fund,0
2023-03-06 17:45:00,Valley Plumbing,Consulting,11859.21,Operations,0
2023-06-30 11:48:00,Urban Transit Authority,Office Supplies,1058.76,Capital Projects,0
2023-02-26 13:17:00,City Water Authority,IT Services,6064.92,General Fund,0
2023-01-21 15:36:00,Acme Office Supplies,IT Services,6924.4,IT Budget,0
2023-05-12 14:51:00,Metro Electric Co.,Professional Services,2992.7,IT Budget,0
2023-10-12 10:13:00,Riverside Printing,IT Services,3870.35,General Fund,0
2023-06-23 08:41:00,City Water Authority,IT Services,5451.43,IT Budget,0
2023-06-01 10:46:00,Delta Insurance,Marketing,1187.66,Capital Projects,0
2023-03-01 14:04:00,Budget Staffing Inc.,Insurance,2116.45,IT Budget,0
2023-09-18 00:00:00,City Water Authority,Consulting,25000.0,Capital Projects,1
2023-06-20 10:59:00,Blue Sky Marketing,Office Supplies,921.14,Operations,0
2023-12-15 09:24:00,Central IT Services,Facilities,3891.19,Capital Projects,0
2023-08-16 17:54:00,Blue Sky Marketing,Office Supplies,918.31,General Fund,0
2024-01-12 13:47:00,Metro Electric Co.,Professional Services,10665.86,IT Budget,0
2023-05-02 15:45:00,Blue Sky Marketing,Office Supplies,810.96,Capital Projects,0
2023-05-20 12:45:00,Budget Staffing Inc.,Insurance,7370.63,IT Budget,0
2023-08-18 10:26:00,Delta Insurance,Marketing,1961.38,General Fund,0
2023-06-16 11:13:00,Delta Insurance,Marketing,4091.04,General Fund,0
2023-02-03 09:10:00,Central IT Services,Facilities,916.58,Capital Projects,0
2023-02-02 09:17:00,Acme Office Supplies,IT Services,2516.43,Operations,0
2024-01-09 17:51:00,City Water Authority,IT Services,6612.78,General Fund,0
2023-06-29 16:07:00,Delta Insurance,Marketing,507.34,General Fund,0
2023-05-17 15:28:00,Delta Insurance,Marketing,2957.63,IT Budget,0
2024-01-17 17:47:00,Premier Janitorial Services,Facilities,1188.65,Capital Projects,0
2023-11-24 14:26:00,Regional Gas & Fuel,Maintenance,705.43,IT Budget,0
2023-12-13 17:49:00,Premier Janitorial Services,Facilities,3564.03,Capital Projects,0
2023-01-19 10:24:00,Tech Solutions LLC,IT Services,7522.77,Capital Projects,0
2023-07-02 14:28:00,Tech Solutions LLC,IT Services,2419.05,General Fund,0
2023-09-19 09:08:00,Regional Gas & Fuel,Maintenance,955.32,Capital Projects,0
2023-06-02 17:13:00,Blue Sky Marketing,Office Supplies,483.93,IT Budget,0
2024-01-18 09:41:00,Valley Plumbing,Consulting,2843.39,General Fund,0
2023-03-08 12:22:00,Central IT Services,Facilities,829.35,General Fund,0
2023-08-28 12:54:00,Pine Ridge Construction,IT Services,7126.69,Capital Projects,0
2023-01-01 14:10:00,City Water Authority,IT Services,7523.61,General Fund,0
2023-06-12 10:37:00,Allied Security Systems,Utilities,2406.47,General Fund,0
2023-06-03 11:27:00,Tech Solutions LLC,IT Services,4759.0,Operations,0
2023-01-22 12:15:00,Metro Electric Co.,Professional Services,14050.34,Operations,0
2024-02-02 13:02:00,Regional Gas & Fuel,Maintenance,1879.45,Operations,0
2023-05-12 13:40:00,Tech Solutions LLC,IT Services,4087.13,Operations,0
2023-09-04 16:01:00,City Water Authority,IT Services,5169.46,Operations,0
2023-03-19 17:57:00,Tech Solutions LLC,IT Services,5230.15,IT Budget,0
2024-01-04 14:32:00,Summit Law Offices,Office Supplies,1055.71,General Fund,0
2023-07-29 13:31:00,Greenfield Landscaping,Office Supplies,1087.24,IT Budget,0
2023-11-11 16:52:00,Premier Janitorial Services,Facilities,3967.19,IT Budget,0
2023-12-11 12:19:00,Pine Ridge Construction,IT Services,1860.61,General Fund,0
2023-08-20 14:53:00,Acme Office Supplies,IT Services,4698.2,IT Budget,0
2023-02-14 13:55:00,Acme Office Supplies,IT Services,1078.31,General Fund,0
2023-08-17 16:54:00,Greenfield Landscaping,Office Supplies,1285.43,General Fund,0
2024-01-10 15:27:00,Allied Security Systems,Utilities,2182.02,Capital Projects,0
2024-01-16 13:48:00,Acme Office Supplies,IT Services,5034.72,General Fund,0
2023-04-06 08:53:00,Central IT Services,Facilities,2148.33,Operations,0
2023-02-25 08:12:00,Delta Insurance,Marketing,1318.74,Capital Projects,0
2023-09-09 11:21:00,Summit Law Offices,Office Supplies,659.43,IT Budget,0
2023-01-30 12:41:00,Delta Insurance,Marketing,3642.93,Capital Projects,0
2023-08-24 14:34:00,Blue Sky Marketing,Office Supplies,1390.07,Capital Projects,0
2023-08-20 08:42:00,Pacific Payroll Partners,Marketing,3532.51,IT Budget,0
2023-04-23 14:44:00,Urban Transit Authority,Office Supplies,1176.71,General Fund,0
2023-02-09 12:24:00,Summit Law Offices,Office Supplies,1007.9,IT Budget,0
2023-08-14 14:56:00,Pacific Payroll Partners,Marketing,3264.81,IT Budget,0
2023-10-05 13:21:00,Horizon Consulting Group,IT Services,2928.58,Operations,0
2023-10-31 15:48:00,Central IT Services,Facilities,1495.97,Capital Projects,0
2023-04-27 15:16:00,Horizon Consulting Group,IT Services,5542.38,IT Budget,0
2023-10-26 16:45:00,Blue Sky Marketing,Office Supplies,1067.22,Operations,0
2024-01-09 13:38:00,Allied Security Systems,Utilities,1522.13,Operations,0
2023-10-09 16:54:00,Budget Staffing Inc.,Insurance,5954.78,Capital Projects,0
2023-04-15 12:26:00,Tech Solutions LLC,IT Services,2109.71,IT Budget,0
2023-10-20 10:50:00,Metro Electric Co.,Professional Services,8877.14,IT Budget,0
2023-04-15 14:26:00,Tech Solutions LLC,IT Services,3081.31,Operations,0
2024-02-04 15:49:00,Metro Electric Co.,Professional Services,13490.88,General Fund,0
2023-12-25 15:37:00,Acme Office Supplies,IT Services,6052.53,General Fund,0
2023-10-01 11:34:00,Greenfield Landscaping,Office Supplies,746.74,General Fund,0
2023-09-02 12:53:00,Greenfield Landscaping,Office Supplies,409.07,General Fund,0
2023-12-14 13:16:00,Lakefront Catering,Facilities,2686.67,General Fund,0
2023-06-04 12:43:00,Central IT Services,Facilities,1153.64,IT Budget,0
2023-06-15 00:29:00,Summit Law Offices,Office Supplies,1274.64,Operations,1
2023-06-25 15:48:00,Riverside Printing,IT Services,3782.32,General Fund,0
2023-01-12 11:57:00,Regional Gas & Fuel,Maintenance,336.26,General Fund,0
2023-03-19 12:16:00,Greenfield Landscaping,Office Supplies,858.42,Operations,0
2023-03-10 15:30:00,Valley Plumbing,Consulting,8803.3,IT Budget,0
2024-01-13 16:44:00,Acme Office Supplies,IT Services,5507.71,General Fund,0
2023-05-08 16:13:00,Acme Office Supplies,IT Services,5102.77,General Fund,0
2023-04-12 14:25:00,City Water Authority,IT Services,5217.9,Capital Projects,0
